Ss,Si,Snh,Spo4,Shco,Xi,Xs,Xh,Xtss,Fr,So_e,Ss_e,Si_e,Snh_e,Sno_e,Sn_e,Spo4_e,Shco_e,Xi_e,Xs_e,Xh_e,Xsto_e,Xpaoi_e,Xpp_e,Xpha_e,Xa_e,Xtss_e,Fr_e
80.175069,30,37.53163549,8.444617986,7,50.515,225.629,30.683,234.7227,18618,1.99885137,0.345205438,30,10.26162959,8.23441905,26.66198158,7.691215024,4.274830357,1500.874144,58.65963216,1091.812617,16.35628147,838.4522398,118.3332796,74.66951634,120.4834851,3452.155812,87446.84487
80.235649,30,38.36054729,8.631123141,7,50.619,220.807,30.158,230.7117,19046,2.000557119,0.344871768,30,10.24905613,8.299853664,26.68365022,7.564536073,4.265855044,1500.549208,58.60695375,1091.899043,16.32026227,838.2863905,118.3663826,74.98387141,120.4478664,3452.042987,86977.80913
80.808234,30,39.52256514,8.892577157,7,62.569,217.942,31.168,238.43445,23433,1.998198152,0.344234149,30,10.21133069,8.325733615,26.73091955,7.420067301,4.260793728,1500.877664,58.52341977,1092.471747,16.27748284,838.5031343,118.4577058,75.29581404,120.4627018,3453.407006,90565.85194
83.947838,30,41.07140798,9.241066796,7,59.617,222.662,31.364,239.93685,22011,1.998062982,0.343382138,30,10.15038779,8.319574998,26.79333037,7.268576139,4.259166865,1502.370813,58.4509769,1093.907469,16.24433486,839.3940105,118.6386141,75.65798314,120.5712489,3457.445913,89643.03369
88.203323,30,43.45420483,9.777196087,7,63.857,223.751,31.956,244.4664,23310,1.994784844,0.342603848,30,10.07349544,8.293126581,26.85357367,7.117139229,4.260393276,1505.255751,58.44297728,1096.374787,16.23791815,841.0835434,118.9210191,76.10238055,120.7930745,3464.719382,91606.02282
93.782702,30,46.54258542,10.47208172,7,64.284,226.902,32.354,247.5081,23158,1.992717049,0.342220374,30,10.00285165,8.242601778,26.8993015,6.976666381,4.265681963,1509.181988,58.54449269,1099.61938,16.26971133,843.359432,119.2663986,76.64014363,121.0978554,3474.440242,91891.584
94.211897,30,45.59354137,10.25854681,7,41.49,228.286,29.975,229.3095,15122,1.99831144,0.341052156,30,9.851818348,8.265469306,26.93359842,6.750938112,4.262318633,1513.152268,58.52201238,1102.895868,16.26671938,845.7048728,119.6942778,76.98395668,121.4186415,3484.336078,84888.8323
90.69359,30,44.2655139,9.959740632,7,39.669,215.549,28.358,216.9357,15319,2.000137694,0.339006413,30,9.630421595,8.358858072,26.96703592,6.437452007,4.250096412,1516.38843,58.31630825,1105.625898,16.20985493,847.6785658,120.1486428,77.07710178,121.6909963,3492.576759,84311.47783
87.748895,30,43.62411295,9.815425414,7,37.972,206.021,27.11,207.39375,15342,2.003540011,0.33619818,30,9.384885368,8.474046795,27.01726023,6.076400788,4.234265448,1518.638389,57.93986463,1107.626543,16.106067,849.1230989,120.5731923,76.99158843,121.8878111,3498.517402,82351.57816
81.689829,30,41.05110509,9.236498646,7,35.127,197.957,25.898,198.1212,14751,2.007194151,0.332184054,30,9.102336606,8.619094588,27.09954588,5.663004447,4.212810726,1520.158827,57.32427872,1109.081031,15.93811744,850.2023063,120.9980538,76.71743278,122.0327063,3502.713813,80373.51625
80.912247,30,41.17353487,9.264045346,7,32.712,190.074,24.754,189.3681,14287,2.008956825,0.327128748,30,8.800455223,8.778502348,27.21451333,5.22620336,4.187571448,1521.640619,56.52207032,1110.493732,15.72505973,851.3038286,121.4522836,76.35439189,122.1802503,3506.740594,78978.69307
69.864561,30,37.71928681,8.486839533,7,27.94,184.111,23.561,180.24315,12478,2.010073989,0.321118893,30,8.480764447,8.952535502,27.35674039,4.777993067,4.158744169,1523.80257,55.57542186,1112.392394,15.48345162,852.8361149,121.9826772,75.96764663,122.3894406,3512.264356,76374.57469
70.783518,30,35.50768078,7.989228176,7,26.386,173.884,22.252,170.2293,12477,2.009082523,0.31430588,30,8.147419848,9.134270084,27.52152887,4.325750895,4.127502197,1527.119859,54.52440146,1115.130296,15.22638441,855.066914,122.619853,75.59998974,122.6982992,3520.397103,75151.89362
65.087997,30,32.18135237,7.240804284,7,22.936,164.551,20.832,159.36405,11347,2.009013169,0.306696767,30,7.791965469,9.324856599,27.70731952,3.861171518,4.093840926,1531.745338,53.37438091,1118.82104,14.95276005,858.0859511,123.3836979,75.23679116,123.1197703,3531.506949,72673.36926
60.260941,30,29.43853661,6.623670738,7,21.103,155.12,19.58,149.78925,11037,2.008978488,0.298321945,30,7.403818851,9.527356992,27.91338343,3.373348334,4.057460798,1537.607173,52.12279535,1123.407323,14.65664589,861.8539532,124.2784103,74.84084252,123.648375,3545.433921,71044.4461
57.665647,30,27.86309887,6.269197246,7,19.02,146.286,18.367,140.5098,10473,2.009966875,0.289321293,30,6.98342156,9.735948851,28.13865116,2.86339814,4.019194359,1544.562381,50.78497126,1128.777433,14.33816493,866.2840218,125.2905411,74.39705892,124.2711958,3561.839482,69162.04201
55.353103,30,26.44131863,5.949296692,7,17.213,137.703,17.213,131.6787,10000,2.012023248,0.279811141,30,6.527702935,9.950588986,28.38093041,2.332554074,3.979142794,1552.426556,49.37049957,1134.786079,13.99661191,871.2658937,126.4032859,73.88415928,124.9724725,3580.280869,67428.89347
52.000429,30,24.39413109,5.488679496,7,18.179,131.327,16.612,127.0803,11258,2.013811011,0.270057931,30,6.055852945,10.14981402,28.63873283,1.805063878,3.940087002,1561.130016,47.91914111,1141.379131,13.64349226,876.7459207,127.5867147,73.33839159,125.7428352,3600.562185,67228.7793
52.505349,30,24.55430429,5.524718466,7,16.336,126.036,15.819,121.0161,10436,2.018865401,0.260129784,30,5.564315181,10.33747566,28.90819992,1.292008582,3.901557815,1570.5213,46.4367619,1148.435874,13.27958617,882.6326463,128.8174097,72.74628569,126.5696001,3622.288612,65343.22204
53.010269,30,24.74653749,5.567970936,7,16.413,121.231,15.294,116.9976,10976,2.026074958,0.250163238,30,5.059528962,10.50949571,29.18462193,0.82614334,3.863957313,1580.498193,44.94055943,1155.873862,12.91161371,888.8586989,130.0547871,72.12006536,127.4428261,3645.132883,64996.05123
52.606333,30,24.74325693,5.56723281,7,16.295,117.792,14.899,113.97435,11250,2.038911075,0.240316464,30,4.559294376,10.65090723,29.46365236,0.467733547,3.828805179,1590.996618,43.45577968,1163.641964,12.55317191,895.3737027,131.234586,71.50138319,128.3542226,3668.792645,64266.64102
53.086007,30,24.68934447,5.555102506,7,16.59,115.483,14.675,112.26225,11740,2.056183761,0.230665638,30,4.073657018,10.75686053,29.74001692,0.260584789,3.796531245,1601.822314,41.98878818,1171.58772,12.21437079,902.0546898,132.2986055,70.90395686,129.2859841,3692.689374,63846.04127
52.606333,30,24.58291693,5.53115631,7,16.095,113.574,14.408,110.21895,11562,2.069678205,0.221271924,30,3.609523345,10.82572263,30.00903802,0.162223883,3.768418946,1612.695285,40.54218842,1179.500695,11.89816141,908.7350387,133.2680586,70.31108201,130.2141972,3716.314419,62983.90261
52.656825,30,24.53443825,5.520248607,7,16.607,112.322,14.325,109.58925,12124,2.079600729,0.212207193,30,3.17692617,10.85180038,30.26691396,0.109928645,3.746555326,1623.313624,39.12455796,1187.163258,11.60464447,915.2391931,134.1829737,69.70698422,131.1133103,3739.190804,62896.96383
52.682071,30,24.45394391,5.50213738,7,17.139,112.12,14.362,109.87005,12578,2.087332449,0.203539307,30,2.785814681,10.83025244,30.50961555,0.079609158,3.732295639,1633.336767,37.7443141,1194.331608,11.33433831,921.370398,135.0418104,69.08474634,131.9550676,3760.638676,62725.79692
52.404365,30,24.33143165,5.474572122,7,15.527,110.946,14.053,107.50245,11399,2.090500958,0.195236391,30,2.424002227,10.78296135,30.73171022,0.062448015,3.723021044,1642.291199,36.38791605,1200.655452,11.07513116,926.8657027,135.8152353,68.3892934,132.7036119,3779.573491,61325.55842
52.151905,30,24.05940505,5.413366137,7,15.322,109.072,13.822,105.7353,11448,2.083415429,0.187342262,30,2.088464775,10.71727677,30.93069816,0.054114834,3.717819235,1649.886534,35.06049221,1205.936608,10.81290133,931.5720472,136.4843389,67.5912224,133.3370916,3795.358332,61106.37596
52.061009,30,23.94754289,5.388197151,7,15.969,108.282,13.806,105.61365,12090,2.076507964,0.179914434,30,1.785870124,10.6267614,31.10633388,0.049867012,3.717577834,1655.975281,33.77768696,1210.089961,10.5397407,935.4161584,137.0426807,66.68874028,133.8440335,3807.714812,61172.24343
52.444756,30,23.96085276,5.391191871,7,16.401,108.459,13.873,106.1307,12429,2.075966418,0.172939137,30,1.519320484,10.51275902,31.25818683,0.047194653,3.722193522,1660.451783,32.54134691,1213.041068,10.25681416,938.3381257,137.4836405,65.67998933,134.2159481,3816.414716,61120.39703
52.757809,30,24.02577089,5.405798451,7,15.204,107.796,13.667,104.5503,11500,2.078677866,0.166367253,30,1.286979573,10.3838223,31.38617738,0.045231814,3.730564255,1663.339153,31.3460053,1214.797541,9.968073445,940.3458348,137.8077832,64.56421113,134.4547629,3821.490705,60287.5304
53.161745,30,24.35285145,5.479391577,7,15.312,106.777,13.566,103.77615,11717,2.077757714,0.160217399,30,1.094521196,10.23618947,31.49112974,0.043958012,3.743205703,1664.817007,30.20082389,1215.495565,9.680128497,941.5364233,138.0285183,63.37000664,134.5746465,3823.371541,60566.4423
53.515189,30,24.78572069,5.576787156,7,15.26,106.143,13.489,103.19235,11751,2.072896965,0.154493307,30,0.942427586,10.06934847,31.57482264,0.043031054,3.760079969,1665.111066,29.11346853,1215.307595,9.397921906,942.0356997,138.1629334,62.1247294,134.5945442,3822.592323,60467.64895
54.424045,30,25.16479445,5.662078752,7,14.844,105.33,13.353,102.1482,11489,2.067953477,0.149130225,30,0.821315959,9.894232652,31.63990708,0.042319689,3.779499202,1664.478821,28.07905371,1214.417264,9.123096006,941.9876757,138.2284684,60.83770376,134.536534,3819.720166,60212.67707
55.151135,30,25.72528335,5.788188754,7,16.531,105.985,13.613,104.1387,12859,2.058305274,0.144168592,30,0.73259609,9.705568306,31.68881542,0.041951944,3.801984746,1663.159665,27.11008929,1213.016167,8.859909897,941.5297174,138.2435269,59.54197033,134.4210735,3815.340298,61544.73384
57.130437,30,26.34142477,5.926820574,7,16.082,106.97,13.673,104.5947,12350,2.04804451,0.139561543,30,0.666495874,9.512815832,31.72437475,0.041679983,3.826005482,1661.39896,26.20296213,1211.282936,8.608485751,940.802767,138.2250445,58.24356158,134.2695274,3809.999271,61276.86903
63.406603,30,29.23442363,6.577745317,7,15.936,107.218,13.684,104.6811,12194,2.042823851,0.135239663,30,0.613963099,9.326999325,31.74834502,0.041535883,3.849920755,1659.432382,25.34980391,1209.381033,8.368187508,939.9400097,138.1884034,56.94212492,134.101486,3804.201647,61605.83271
77.852424,30,35.22028504,7.924564134,7,20.373,110.631,14.556,111.3534,15329,2.029177337,0.131357123,30,0.586556334,9.130701467,31.75984251,0.041694905,3.876086905,1657.346455,24.57906175,1207.411224,8.146177148,938.9973012,138.1429234,55.68201553,133.9254168,3798.243244,64718.43161
92.899092,30,41.27823732,9.287603397,7,34.104,121.895,17.333,132.59895,22901,1.998113263,0.128221194,30,0.60572065,8.893417064,31.75463934,0.04242881,3.908749732,1655.094032,23.94678486,1205.413108,7.955955124,937.9638621,138.0907967,54.53143436,133.741354,3792.212812,71900.41171
104.007371,30,45.89890691,10.32725406,7,40.213,138.359,19.841,151.7859,23690,1.967857191,0.125818765,30,0.658846054,8.640362794,31.72670345,0.043510537,3.944773521,1652.715502,23.45271176,1203.403507,7.798482319,936.8646645,138.0315126,53.46756454,133.5547107,3786.168169,74090.66705
123.371131,30,52.78546651,11.87672997,7,47.039,153.964,22.334,170.85285,24749,1.950631888,0.124220004,30,0.741802449,8.407050722,31.65745889,0.045538485,3.980548807,1649.994381,23.10901421,1201.191653,7.680495755,935.5648895,137.9437108,52.46383719,133.3484337,3779.566811,77715.59384
137.50893,30,57.3120753,12.89521695,7,57.989,169.552,25.282,193.40955,27249,1.917605082,0.123952808,30,0.886219558,8.202160096,31.51914878,0.050016514,4.016658081,1645.996716,22.99485004,1198.121889,7.623809438,933.5255144,137.7546309,51.54752464,133.0492892,3770.420957,82194.27977
149.77352,30,61.2104792,13.77235782,7,70.303,186.609,28.546,218.3754,29504,1.877690615,0.125544316,30,1.126368023,8.049779602,31.29041279,0.0606412,4.051254623,1639.171445,23.18527367,1193.059159,7.644745261,929.8435409,137.3364142,50.72840494,132.5323358,3755.27958,86253.85141
156.0143,30,62.984483,14.17150868,7,84.776,204.221,32.111,245.64765,31868,1.835863343,0.129688445,30,1.520411058,7.965061046,30.95808868,0.089991783,4.083307877,1627.737607,23.77652651,1184.687214,7.762725096,923.4680056,136.5344571,50.05876367,131.6494514,3730.158994,90993.02603
154.66113,30,62.5922773,14.0832624,7,93.644,223.267,35.212,269.37405,32126,1.812411149,0.137165919,30,2.153787961,7.942533231,30.51999082,0.174820046,4.113956134,1610.4494,24.8783486,1172.053938,8.01279804,913.6224901,135.214546,49.67365835,130.2879806,3692.218636,94445.74123
145.74417,30,58.8970657,13.25183979,7,99.804,240.029,37.759,288.85785,31909,1.83110738,0.148625486,30,3.120548815,7.946588153,29.98891983,0.409468131,4.146929115,1587.29352,26.57794965,1155.077684,8.445711979,900.2029686,133.2834022,49.77844258,128.4259524,3641.179429,97583.22522
133.19189,30,53.5925069,12.05831406,7,105.525,253.607,39.904,305.2626,31927,1.877061892,0.164449311,30,4.469662208,7.925163763,29.39585951,0.952393385,4.18559982,1559.550944,28.90896931,1134.637807,9.086634146,883.8651657,130.6827556,50.53110923,126.1453274,3579.404352,100421.5325
123.254989,30,51.41156869,11.56760295,7,109.395,265.112,41.612,318.33105,31719,1.923909133,0.184373051,30,6.1330827,7.854847701,28.7891461,1.875581356,4.228630846,1529.60672,31.80305097,1112.450577,9.898388758,865.9585128,127.5204904,51.90189797,123.6293217,3511.863255,102456.3596
114.893493,30,48.80418053,10.98094062,7,109.831,274.877,42.745,327.0015,30926,1.958183323,0.20747818,30,7.942085119,7.748688749,28.21496325,3.060106588,4.272029679,1500.218907,35.10978857,1090.536182,10.80160794,848.1018123,124.119985,53.69311751,121.1066346,3444.871075,103430.981
105.67362,30,45.1334802,10.15503305,7,96.363,284.365,42.303,323.6187,27039,1.980868453,0.231919693,30,9.65793013,7.659065485,27.70837418,4.27860662,4.30832627,1473.976542,38.56617853,1070.817213,11.68561783,831.8738665,120.898927,55.59117629,118.807451,3384.625329,100861.1487
98.50373,30,42.4212233,9.544775243,7,91.204,283.895,41.678,318.83445,25844,1.992737782,0.256018078,30,11.12644292,7.612256212,27.28108851,5.372542408,4.334518077,1452.185644,41.94752612,1054.303558,12.47434263,818.1216279,118.1134132,57.37944805,116.8566358,3334.372117,99639.47745
91.485316,30,40.48952036,9.110142081,7,87.717,281.521,41.026,313.8519,25174,1.997993328,0.278561487,30,12.29643644,7.602007025,26.93402875,6.28309523,4.351869176,1435.174743,45.10819514,1041.292127,13.13523555,807.1136834,115.8516981,58.97977623,115.293358,3295.011447,98072.23891
88.758735,30,39.23655935,8.828225854,7,85.221,278.503,40.414,309.1656,24783,1.999214455,0.298596716,30,13.1556807,7.625987072,26.66399217,6.99644884,4.360979892,1423.008588,47.94368353,1031.876739,13.65623102,798.9620589,114.1415174,60.37480817,114.1345286,3266.785923,96689.48295
87.142991,30,38.48400711,8.6589016,7,82.967,275.462,39.826,304.66515,24444,1.997670232,0.315899038,30,13.7404073,7.672204501,26.45889847,7.54106798,4.364032964,1415.481358,50.45517378,1025.938746,14.06080815,793.5896971,112.9485364,61.62346231,113.3692186,3249.294629,95560.64374
86.794591,30,37.43596311,8.4230917,7,75.856,272.967,38.758,296.49945,22762,1.995223098,0.330314667,30,14.0828536,7.739115613,26.30768515,7.935328746,4.361830743,1412.260867,52.64256838,1023.257352,14.37676353,790.8350498,112.2353999,62.75503063,112.9754136,3241.838029,93432.69859
87.203571,30,37.14747891,8.358182755,7,82.171,266.588,38.751,296.44515,24940,1.990342743,0.342437216,30,14.24990204,7.79580608,26.1991944,8.223215381,4.359021391,1412.803765,54.60165963,1023.441645,14.65256713,790.369217,111.9177759,63.84993874,112.9045433,3243.193853,94926.91309
88.516376,30,37.25088296,8.381448666,7,78.986,266.35,38.371,293.5359,24113,1.987028293,0.352428131,30,14.27285315,7.833023592,26.12932548,8.416861678,4.357071564,1416.556441,56.35539996,1026.08859,14.91089442,791.8685182,111.9381373,64.91667709,113.1107463,3252.101676,94002.00845
89.339393,30,36.56990953,8.228229645,7,75.525,264.508,37.782,289.02855,23320,1.984469975,0.360240178,30,14.15737133,7.867929346,26.09343729,8.506858316,4.354021412,1422.834494,57.8756234,1030.690487,15.15365808,794.9415431,112.2477069,65.91057762,113.5407587,3266.986733,93543.04843
88.809227,30,36.24536067,8.155206151,7,70.878,261.619,36.944,282.62235,22247,1.983174839,0.366185022,30,13.92891562,7.902417222,26.08540171,8.504654749,4.349923453,1430.825706,59.1808708,1036.637316,15.38735873,799.1026116,112.7658384,66.83148034,114.1261024,3285.949322,92649.49231
84.719362,30,34.88748402,7.849683905,7,68.388,257.161,36.172,276.71655,21875,1.983017445,0.37045598,30,13.61029376,7.939094551,26.10286683,8.420545182,4.344501881,1439.657834,60.26268156,1043.27325,15.60679024,803.8351196,113.4094318,67.67198566,114.793414,3306.931722,92174.059
80.138708,30,34.28763068,7.714716903,7,67.193,252.816,35.557,272.00805,21863,1.983817257,0.373307109,30,13.22816639,7.974021753,26.14465117,8.272745678,4.3382337,1448.648723,61.1283323,1050.081888,15.80649763,808.7305971,114.1046695,68.44813503,115.4838694,3328.310373,91951.93646
77.690847,30,34.12171087,7.677384946,7,64.178,249.278,34.828,266.4372,21236,1.985556882,0.374906626,30,12.80044342,8.010050037,26.20831794,8.07512125,4.330779142,1457.396625,61.78352074,1056.754443,15.97994007,813.5483714,114.8068828,69.1738501,116.1630868,3349.122926,91257.51449
76.630515,30,34.53790315,7.771028209,7,63.867,245.083,34.328,262.6077,21473,1.986799624,0.375572783,30,12.34798737,8.042477217,26.28897227,7.846676267,4.322944322,1465.802878,62.27111389,1063.20802,16.13050479,818.2178794,115.4913366,69.88616046,116.8203386,3369.124125,91380.58261
77.206129,30,34.94035809,7.861580571,7,61.006,242.064,33.674,257.6091,20822,1.988476005,0.375483578,30,11.88234838,8.071779422,26.38165287,7.59585034,4.31492004,1473.866062,62.61893528,1069.434521,16.25948367,822.7303085,116.1527988,70.5965143,117.4541979,3388.308012,90683.82536
78.276562,30,34.73378602,7.815101855,7,58.938,238.269,33.023,252.62595,20463,1.989941004,0.374723448,30,11.40853782,8.102514498,26.48197843,7.322290607,4.306378387,1481.57882,62.83820161,1075.422947,16.3649478,827.0778341,116.7954725,71.28929922,118.0637701,3406.662787,90263.13707
81.154606,30,35.08663126,7.894492034,7,56.688,234.423,32.346,247.44465,20034,1.991527255,0.373389683,30,10.9346973,8.134019673,26.58700014,7.027795696,4.297598701,1488.914505,62.94284766,1081.149314,16.44689108,831.2403392,117.4203575,71.94976613,118.6460447,3424.130892,89682.62373
85.628218,30,36.10647778,8.123957501,7,53.634,230.37,31.556,241.4034,19328,1.993459236,0.371459423,30,10.46403219,8.170973621,26.69537539,6.710088122,4.288062879,1495.807923,62.92522269,1086.561697,16.50112721,835.1808772,118.0307229,72.5485063,119.1960891,3440.563672,88803.63446
85.305064,30,35.92387944,8.082872874,7,51.406,225.698,30.789,235.5381,18928,1.995244612,0.368954914,30,10.00302893,8.213553076,26.80661264,6.373105832,4.277760067,1502.2362,62.78645408,1091.640213,16.52686341,838.8855159,118.6267498,73.07505565,119.7119071,3455.906417,88136.89504
83.204589,30,35.12718469,7.903616556,7,49.195,221.064,30.029,229.72035,18510,1.996967388,0.365901052,30,9.558555408,8.260071382,26.92090758,6.024355949,4.266856804,1508.230864,62.53120729,1096.406218,16.52541089,842.3718679,119.2088641,73.53373292,120.1958618,3470.228225,87382.26605
77.408097,30,33.69992337,7.582482759,7,47.658,216.47,29.348,224.5092,18319,1.998308372,0.362326808,30,9.136477445,8.308768156,27.03846368,5.672654792,4.255513953,1513.875102,62.16678156,1100.919912,16.49920991,845.687797,119.7795398,73.93852887,120.6546282,3483.718074,86807.13408
75.842832,30,33.43528272,7.522938612,7,46.49,212.295,28.754,219.96735,18224,1.999243368,0.358290018,30,8.742469917,8.356762949,27.15888949,5.32757459,4.244071729,1519.286826,61.7072815,1105.267517,16.45210047,848.9002405,120.3421075,74.31098525,121.0975292,3496.647198,86301.76241
74.540141,30,33.47130861,7.531044438,7,48.046,208.894,28.549,218.3991,19106,1.99906236,0.35396351,30,8.387231915,8.393982639,27.28070914,5.003165294,4.23387906,1524.600904,61.18668709,1109.548448,16.39234675,852.081046,120.8950962,74.68837701,121.5340613,3509.327489,86710.56448
76.29726,30,34.7941846,7.828691535,7,57.039,208.01,29.45,225.29175,22491,1.996344127,0.349835664,30,8.102166898,8.387939043,27.39987098,4.732719219,4.229341901,1529.981107,60.69420161,1113.885857,16.34271531,855.3044251,121.4180113,75.16103926,121.9724782,3522.135396,89593.836
78.609804,30,35.74890484,8.043503589,7,55.701,212.338,29.782,227.83305,21604,1.996020395,0.345931328,30,7.875941275,8.354352639,27.50752689,4.508285425,4.228913177,1535.417619,60.2394075,1118.268543,16.30265291,858.5654844,121.919605,75.70490168,122.4138712,3535.070735,89190.7134
82.225052,30,36.98963892,8.322668757,7,58.01,214.321,30.259,231.48135,22228,1.994511379,0.342436161,30,7.698700661,8.309774598,27.59068146,4.320249238,4.231214443,1540.72397,59.84531076,1122.553735,16.27398966,861.7534105,122.3949407,76.2836474,122.8443189,3547.73352,90457.66949
81.083925,30,38.19592925,8.594084082,7,55.668,216.961,30.292,231.73455,21169,1.995029366,0.339474651,30,7.564426476,8.263443864,27.64166704,4.15819379,4.235548923,1545.42858,59.519846,1126.39113,16.25459632,864.5930412,122.8165288,76.84430433,123.2256876,3559.056921,89831.18563
80.881957,30,37.98793397,8.547285144,7,52.024,217.266,29.921,228.8964,19849,1.997412914,0.336799838,30,7.444941383,8.241747799,27.66323245,3.989220649,4.238422734,1548.892094,59.19651657,1129.303874,16.22106804,866.7282615,123.166109,77.26767487,123.5091097,3567.573357,88743.61963
80.619396,30,35.23777716,7.928499861,7,45.017,214.888,28.878,220.91895,17451,2.00202708,0.334080344,30,7.315921693,8.26283188,27.66613781,3.788320288,4.236905562,1550.732708,58.80424674,1131.004958,16.15183329,867.9513501,123.4372787,77.46894934,123.665936,3572.387616,86279.1862
86.335106,30,37.22658626,8.375981909,7,46.165,209.498,28.407,217.31355,18335,2.004655554,0.331304866,30,7.187738301,8.308622561,27.66292139,3.567807717,4.232593514,1551.019126,58.34055344,1131.545754,16.04926722,868.2974636,123.6220121,77.48087832,123.6993502,3573.625258,86356.32152
87.344959,30,37.70859239,8.484433288,7,55.569,207.466,29.226,223.57965,22018,2.00416559,0.328860168,30,7.108226601,8.326642162,27.66149085,3.378472709,4.231744145,1550.138329,57.88746608,1131.21952,15.94194677,867.9658215,123.7004445,77.44874411,123.6336863,3572.143322,88931.39359
89.011195,30,38.50724595,8.664130339,7,60.529,211.49,30.224,231.21585,23369,2.003268971,0.326858016,30,7.089990743,8.305415478,27.66187981,3.24293187,4.23572663,1548.723223,57.49158495,1130.495208,15.84769035,867.3115901,123.7009991,77.46524421,123.5190571,3569.396364,90328.60431
93.454504,30,40.65366184,9.147073914,7,61.743,216.767,30.946,236.7339,23270,2.001157949,0.325426703,30,7.128138901,8.2600458,27.65144852,3.16855223,4.24319755,1547.448956,57.2009707,1129.869966,15.78438407,866.718221,123.6701947,77.59303906,123.4119935,3566.968791,91223.14464
98.337096,30,42.86195416,9.643939686,7,68.389,220.745,32.126,245.7639,25050,1.996431048,0.325026233,30,7.244500922,8.181495162,27.61361891,3.179539346,4.256230302,1546.548336,57.10389548,1129.522413,15.77991425,866.301784,123.6021681,77.91577047,123.32906,3565.429519,93747.50519
100.674886,30,43.16396006,9.711891014,7,59.486,227.498,31.887,243.9363,21540,1.996634128,0.325250705,30,7.392494733,8.113782157,27.54675087,3.228083289,4.269307694,1545.702402,57.12419596,1129.214634,15.80900329,865.8981211,123.5141204,78.31625753,123.2500771,3564.072264,91309.89118
104.108355,30,44.40162955,9.990366646,7,52.76,226.713,31.053,237.55245,19321,1.998379512,0.325543856,30,7.519444701,8.0970303,27.46215907,3.256150096,4.27672674,1544.313536,57.13876646,1128.49682,15.83026319,865.1889931,123.4092244,78.63179294,123.131821,3561.514127,89690.90434
107.385304,30,45.18909984,10.16754747,7,57.213,222.75,31.107,237.96855,21190,1.998649658,0.326083309,30,7.65522331,8.093010818,27.37328612,3.284571895,4.282717101,1541.931068,57.15791194,1127.037984,15.84547662,863.9023574,123.2283599,78.88996103,122.9319175,3556.670634,90954.38495
108.985903,30,45.86237663,10.31903474,7,73.914,222.492,32.934,251.9451,26591,1.996222151,0.327354699,30,7.859442135,8.04169421,27.28976388,3.369353996,4.294430966,1538.493385,57.26094197,1124.797588,15.87802273,861.9757835,122.9123073,79.22094412,122.6366695,3549.350915,95656.47186
109.485779,30,45.23473459,10.17781528,7,69.168,232.016,33.465,256.0065,24225,1.997789303,0.329089454,30,8.109736853,7.970458592,27.21287752,3.500453733,4.308122313,1534.553438,57.42770228,1122.176084,15.92294948,859.7381674,122.5155113,79.63317999,122.2951976,3540.833139,94653.6333
108.3901,30,45.422871,10.22014598,7,69.099,235.353,33.828,258.7842,23902,1.996104742,0.331437546,30,8.401751004,7.903511941,27.12730087,3.682072939,4.321419747,1530.741636,57.70220969,1119.637103,15.99819472,857.5505235,122.0860951,80.17485219,121.9613928,3532.608917,95932.15885
106.594592,30,45.34854232,10.20342202,7,71.195,237.545,34.304,262.4286,24339,1.993518979,0.334747694,30,8.764406563,7.822472477,27.02425006,3.937037683,4.337220692,1527.148763,58.14999076,1117.258167,16.1283439,855.447182,121.6093137,80.91308523,121.6390713,3524.906985,97130.03526
104.184093,30,44.62045653,10.03960272,7,62.901,240.696,33.733,258.05745,21529,1.994910045,0.338211751,30,9.133165618,7.765811054,26.91715672,4.195837991,4.349984044,1523.614399,58.62871185,1114.921702,16.26917922,853.3671886,121.1339477,81.68336226,121.3216019,3517.365953,95136.96868
101.078822,30,44.73767062,10.06597589,7,80.108,237.037,35.238,269.57295,26978,1.991523305,0.342240543,30,9.538055611,7.691486428,26.81215529,4.484047672,4.364851414,1519.820604,59.18599888,1112.392713,16.42718506,851.107467,120.6062584,82.52893854,120.9764026,3509.215766,100509.698
98.31185,30,43.7194685,9.836880413,7,78.102,244.79,35.877,274.4583,25693,1.993210348,0.346798842,30,9.970439993,7.594343772,26.71314127,4.799296572,4.382269691,1515.78658,59.82561474,1109.679294,16.59716204,848.6763092,120.0264692,83.44642307,120.604238,3500.48465,100182.9116
93.434315,30,41.93043115,9.434347009,7,76.103,248.744,36.094,276.11985,24779,1.994192916,0.351607421,30,10.38219046,7.513813606,26.61480646,5.102272468,4.397478652,1511.833505,60.50752084,1107.010121,16.7640148,846.2747785,119.4552598,84.36271106,120.2368357,3491.941857,100759.0374
90.293697,30,40.43864937,9.098696109,7,74.18,250.464,36.072,275.9478,24086,1.994770198,0.356863756,30,10.78021547,7.442515052,26.51013642,5.397263221,4.411897468,1508.059753,61.27043914,1104.458545,16.94210002,843.9469657,118.8946171,85.2944703,119.8802062,3483.826345,100963.3855
87.748895,30,39.40250295,8.865563164,7,71.575,250.815,35.821,274.0314,23308,1.996139408,0.362125983,30,11.13537424,7.389113205,26.4074681,5.648162523,4.424111863,1504.431867,62.03816848,1102.004152,17.11232126,841.6869002,118.3736333,86.15570539,119.5337239,3476.062477,100653.7736
